Car_ReferenceID,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
9722,Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,24,1439,23175
9723,Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,24,1439,26525
9724,Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,24,1439,26525
9725,Hyundai,Sonata,2015,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,1439,33525
9726,Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,1439,21150
9727,Hyundai,Sonata,2015,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,1439,33525
9728,Hyundai,Sonata,2015,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,23,1439,28575
9729,Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,1439,21150
9730,Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,24,1439,26525
9731,Hyundai,Sonata,2015,regular unleaded,177,4,AUTOMATED_MANUAL,front wheel drive,4,N/A,Midsize,Sedan,38,28,1439,23275
9732,Hyundai,Sonata,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,23,1439,28925
9733,Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,27350
9734,Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,27350
9735,Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,25,1439,21750
9736,Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,23400
9737,Hyundai,Sonata,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,1439,34075
9738,Hyundai,Sonata,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,23,1439,28925
9739,Hyundai,Sonata,2016,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,N/A,Midsize,Sedan,38,28,1439,23725
9740,Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,23400
9741,Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,25,1439,21750
9742,Hyundai,Sonata,2016,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,N/A,Midsize,Sedan,38,28,1439,23725
9743,Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,21600
9744,Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,27150
9745,Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,23400
9746,Hyundai,Sonata,2017,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,22,1439,26600
9747,Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,23400
9748,Hyundai,Sonata,2017,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,N/A,Midsize,Sedan,36,28,1439,23125
9749,Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,21600
9750,Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,21950
9751,Hyundai,Sonata,2017,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,22,1439,34350
9752,Hyundai,Sonata,2017,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,22,1439,26600
9753,Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,21950
9754,Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,1439,27150
9755,Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,25,1385,15495
9756,Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,25,1385,21945
9757,Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,25,1385,16095
9758,Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,40,29,1385,18835
9759,Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,33,25,1385,21345
9760,Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,26,1385,14845
9761,Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,40,29,1385,18235
9762,Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,25,1385,17845
9763,Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,25,1385,17245
9764,Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,1385,19680
9765,Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,1385,20545
9766,Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,26,1385,14245
9767,Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1385,20245
9768,Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,27,1385,19945
9769,Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,26,1385,16455
9770,Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,26,1385,15855
9771,Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,26,1385,16155
9772,Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,27,1385,20095
9773,Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,24,1385,18145
9774,Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,24,1385,15595
9775,Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1385,20345
9776,Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,26,1385,16755
9777,Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27,1385,19780
9778,Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,1385,20095
9779,Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,33,25,1385,21495
9780,Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,26,1385,14345
9781,Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,24,1385,17545
9782,Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,26,1385,14945
9783,Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,24,1385,16195
9784,Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,25,1385,21495
9785,Chevrolet,Sonic,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,34,24,1385,18170
9786,Chevrolet,Sonic,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,27,1385,21215
9787,Chevrolet,Sonic,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,25,1385,17580
9788,Chevrolet,Sonic,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,24,1385,18970
9789,Chevrolet,Sonic,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,34,24,1385,16395
9790,Chevrolet,Sonic,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,27,1385,20415
9791,Chevrolet,Sonic,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,39,28,1385,19720
9792,Chevrolet,Sonic,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,39,28,1385,17530
9793,Chevrolet,Sonic,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,28,1385,19720
9794,Chevrolet,Sonic,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,25,1385,15145
9795,GMC,Sonoma,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,20,15,549,16538
9796,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,13975
9797,GMC,Sonoma,2002,regular unleaded,190,6,AUTOMATIC,four wheel drive,3,N/A,Compact,Extended Cab Pickup,18,14,549,20793
9798,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,23,17,549,17093
9799,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,15957
9800,GMC,Sonoma,2002,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,18,14,549,24492
9801,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,15093
9802,GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,15420
9803,GMC,Sonoma,2002,regular unleaded,190,6,MANUAL,four wheel drive,3,N/A,Compact,Extended Cab Pickup,16,12,549,19675
9804,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,14770
9805,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,16570
9806,GMC,Sonoma,2003,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,18,14,549,24670
9807,GMC,Sonoma,2003,regular unleaded,190,6,MANUAL,four wheel drive,3,N/A,Compact,Extended Cab Pickup,17,12,549,21970
9808,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,25,19,549,16270
9809,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,16220
9810,GMC,Sonoma,2003,regular unleaded,190,6,MANUAL,four wheel drive,3,N/A,Compact,Extended Cab Pickup,17,12,549,20320
9811,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,23,17,549,17670
9812,GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,25,19,549,18270
9813,Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1720,38500
9814,Kia,Sorento,2015,regular unleaded,191,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20,1720,24300
9815,Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,26700
9816,Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,36700
9817,Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1720,41700
9818,Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,31700
9819,Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1720,33500
9820,Kia,Sorento,2015,regular unleaded,191,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1720,26100
9821,Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,39900
9822,Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18,1720,28500
9823,Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,18,1720,38300
9824,Kia,Sorento,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,21,1720,28200
9825,Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,18,1720,33900
9826,Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,18,1720,28700
9827,Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,1720,40100
9828,Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1720,32900
9829,Kia,Sorento,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,21,1720,25100
9830,Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,1720,43300
9831,Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,18,1720,32100
9832,Kia,Sorento,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,21,1720,26400
9833,Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,18,1720,41500
9834,Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20,1720,31100
9835,Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,18,1720,30500
9836,Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20,1720,39900
9837,Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1720,41700
9838,Kia,Sorento,2017,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,21,1720,28500
9839,Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,28990
9840,Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,33100
9841,Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,1720,40400
9842,Kia,Sorento,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20,1720,31500
9843,Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,38600
9844,Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,1720,45700
9845,Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,43900
9846,Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,30790
9847,Kia,Sorento,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,1720,25400
9848,Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,18,1720,34900
9849,Kia,Sorento,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21,1720,26700
9850,Kia,Sorento,2017,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19,1720,33300
9851,Kia,Soul EV,2015,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120,1720,35700
9852,Kia,Soul EV,2015,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120,1720,33700
9853,Kia,Soul EV,2016,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120,1720,33950
9854,Kia,Soul EV,2016,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120,1720,31950
9855,Kia,Soul EV,2016,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120,1720,35950
9856,Kia,Soul,2014,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,30,24,1720,16900
9857,Kia,Soul,2014,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,23,1720,20500
9858,Kia,Soul,2014,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,23,1720,18400
9859,Kia,Soul,2014,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,24,1720,14900
9860,Kia,Soul,2015,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,24,1720,15190
9861,Kia,Soul,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,30,24,1720,17190
9862,Kia,Soul,2015,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,23,1720,20790
9863,Kia,Soul,2015,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,23,1720,18690
9864,Kia,Soul,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,30,24,1720,17400
9865,Kia,Soul,2016,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,24,1720,15900
9866,Kia,Soul,2016,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,24,1720,21300
9867,Kia,Soul,2016,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,24,1720,19400
9868,Chevrolet,Spark EV,2014,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128,1385,26685
9869,Chevrolet,Spark EV,2014,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128,1385,27010
9870,Chevrolet,Spark EV,2015,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128,1385,25170
9871,Chevrolet,Spark EV,2015,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128,1385,25560
9872,Chevrolet,Spark EV,2016,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128,1385,25510
9873,Chevrolet,Spark EV,2016,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128,1385,25120
9874,Chevrolet,Spark,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,31,1385,14040
9875,Chevrolet,Spark,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,30,1385,15095
9876,Chevrolet,Spark,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,31,1385,15440
9877,Chevrolet,Spark,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,31,1385,12270
9878,Chevrolet,Spark,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,30,1385,13580
9879,Chevrolet,Spark,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,30,1385,16535
9880,Chevrolet,Spark,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,30,1385,14685
9881,Chevrolet,Spark,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,31,1385,17285
9882,Chevrolet,Spark,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,31,1385,15785
9883,Chevrolet,Spark,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,31,1385,13760
9884,Chevrolet,Spark,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,30,1385,12660
9885,Chevrolet,Spark,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,30,1385,16185
9886,Chevrolet,Spark,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29,1385,16325
9887,Chevrolet,Spark,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29,1385,13000
9888,Chevrolet,Spark,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30,1385,14100
9889,Chevrolet,Spark,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30,1385,15925
9890,Chevrolet,Spark,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29,1385,14825
9891,Chevrolet,Spark,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30,1385,17425
9892,Kia,Spectra,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1720,12895
9893,Kia,Spectra,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1720,15995
9894,Kia,Spectra,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,23,1720,15895
9895,Kia,Spectra,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,23,1720,15995
9896,Kia,Spectra,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1720,14895
9897,Kia,Spectra,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,23,1720,16995
9898,Kia,Spectra,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,32,23,1720,16995
9899,Kia,Spectra,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24,1720,15895
9900,Kia,Spectra,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,32,24,1720,16995
9901,Kia,Spectra,2008,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,23,1720,15995
9902,Kia,Spectra,2008,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1720,14895
9903,Kia,Spectra,2008,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1720,15995
